Merge_Key,Total_Population_2021,Median_Household_Income_2021,Median_Housing_Value_2021,Owner_Occupied_Units_2021,Bachelors_Degree_Count_2021,Masters_Degree_Count_2021,Unemployed_Count_2021,Unemployment_Rate_2021,Bachelors_Or_Higher_Rate_2021,Total_Population_2022,Median_Household_Income_2022,Median_Housing_Value_2022,Owner_Occupied_Units_2022,Bachelors_Degree_Count_2022,Masters_Degree_Count_2022,Unemployed_Count_2022,Unemployment_Rate_2022,Bachelors_Or_Higher_Rate_2022,Total_Population_2023,Median_Household_Income_2023,Median_Housing_Value_2023,Owner_Occupied_Units_2023,Bachelors_Degree_Count_2023,Masters_Degree_Count_2023,Unemployed_Count_2023,Unemployment_Rate_2023,Bachelors_Or_Higher_Rate_2023,fortune,sbs,count,water_0,water_beach,water_coastline,water_harbor_harbour,water_lake,water_marina,water_river,n_restaurants_PER_10K,n_cuisine_PER_10K_PER_10K,n_cuisine_mexican_PER_10K_PER_10K,n_cuisine_pizza_PER_10K_PER_10K,n_cuisine_american_PER_10K_PER_10K,n_cuisine_japanese_PER_10K_PER_10K,n_cuisine_thai_PER_10K_PER_10K,n_cuisine_sushi_PER_10K_PER_10K,n_cuisine_italian_PER_10K_PER_10K,n_cuisine_chinese_PER_10K_PER_10K,n_cuisine_korean_PER_10K_PER_10K,n_cuisine_burger_PER_10K_PER_10K,n_cuisine_mediterranean_PER_10K_PER_10K,n_cuisine_breakfast_PER_10K_PER_10K,n_cuisine_seafood_PER_10K_PER_10K,n_cuisine_asian_PER_10K_PER_10K,n_cuisine_indian_PER_10K_PER_10K,n_cuisine_barbecue_PER_10K_PER_10K,n_cuisine_sandwich_PER_10K_PER_10K,n_cuisine_steak_house_PER_10K_PER_10K,n_cuisine_vietnamese_PER_10K_PER_10K,n_cuisine_noodle_PER_10K_PER_10K,n_cuisine_chicken_PER_10K_PER_10K,n_cuisine_ramen_PER_10K_PER_10K,n_cuisine_french_PER_10K_PER_10K,n_cuisine_pasta_PER_10K_PER_10K,n_cuisine_filipino_PER_10K_PER_10K,n_cuisine_coffee_shop_PER_10K_PER_10K,n_cuisine_salad_PER_10K_PER_10K,n_cuisine_pancake_PER_10K_PER_10K,n_cuisine_peruvian_PER_10K_PER_10K,n_cuisine_hawaiian_PER_10K_PER_10K,n_cuisine_greek_PER_10K_PER_10K,n_cuisine_regional_PER_10K_PER_10K,n_cuisine_poke_PER_10K_PER_10K,n_cuisine_lebanese_PER_10K_PER_10K,n_cuisine_kebab_PER_10K_PER_10K,n_cuisine_fish_PER_10K_PER_10K,n_cuisine_spanish_PER_10K_PER_10K,n_cuisine_diner_PER_10K_PER_10K,n_cuisine_tacos_PER_10K_PER_10K,n_cuisine_dessert_PER_10K_PER_10K,n_cuisine_deli_PER_10K_PER_10K,n_cuisine_ice_cream_PER_10K_PER_10K,n_cuisine_brazilian_PER_10K_PER_10K,n_cuisine_middle_eastern_PER_10K_PER_10K,n_cuisine_tex-mex_PER_10K_PER_10K,n_cuisine_lunch_PER_10K_PER_10K,n_cuisine_grill_PER_10K_PER_10K,n_cuisine_brunch_PER_10K_PER_10K,n_cuisine_southern_PER_10K_PER_10K,n_cuisine_italian_pizza_PER_10K_PER_10K,n_cuisine_latin_american_PER_10K_PER_10K,n_cuisine_wings_PER_10K_PER_10K,n_cuisine_german_PER_10K_PER_10K,n_cuisine_steak_PER_10K_PER_10K,n_cuisine_bagel_PER_10K_PER_10K,n_cuisine_tapas_PER_10K_PER_10K,n_cuisine_fish_and_chips_PER_10K_PER_10K,n_cuisine_international_PER_10K_PER_10K,n_cuisine_jamaican_PER_10K_PER_10K,n_cuisine_turkish_PER_10K_PER_10K,n_cuisine_cajun_PER_10K_PER_10K,n_cuisine_soup_PER_10K_PER_10K,n_cuisine_buffet_PER_10K_PER_10K,n_cuisine_donut_PER_10K_PER_10K,n_cuisine_mongolian_grill_PER_10K_PER_10K,n_cuisine_caribbean_PER_10K_PER_10K,n_cuisine_hot_dog_PER_10K_PER_10K,n_cuisine_bar_and_grill_PER_10K_PER_10K,n_venues_PER_10K_PER_10K,n_venue_type_PER_10K_PER_10K,n_venue_bar_PER_10K_PER_10K,n_venue_fitness_centre_PER_10K_PER_10K,n_venue_theatre_PER_10K_PER_10K,n_venue_sports_centre_PER_10K_PER_10K,n_venue_cinema_PER_10K_PER_10K,n_venue_public_bookcase_PER_10K_PER_10K,n_venue_pub_PER_10K_PER_10K,n_venue_nightclub_PER_10K_PER_10K,n_venue_arts_centre_PER_10K_PER_10K,n_venue_stadium_PER_10K_PER_10K,n_venue_public_building_PER_10K_PER_10K,n_venue_casino_PER_10K_PER_10K,n_cafe_PER_10K_PER_10K,n_cafe_cuisine_PER_10K_PER_10K,n_cafe_brand_PER_10K_PER_10K,n_cafe_brand_Starbucks_PER_10K_PER_10K,n_cafe_brand_Dunkin'_PER_10K_PER_10K,n_cafe_amenity_cafe_PER_10K_PER_10K,n_cafe_amenity_fast_food_PER_10K_PER_10K,n_cafe_cuisine_coffee_shop_PER_10K_PER_10K,n_cafe_cuisine_bubble_tea_PER_10K_PER_10K,n_cafe_cuisine_donut_PER_10K_PER_10K,n_cafe_cuisine_sandwich_PER_10K_PER_10K,n_cafe_cuisine_breakfast_PER_10K_PER_10K,n_cafe_cuisine_american_PER_10K_PER_10K,n_cafe_cuisine_coffee_PER_10K_PER_10K,n_cafe_cuisine_pastry_PER_10K_PER_10K,n_cafe_cuisine_tea_PER_10K_PER_10K,n_cafe_cuisine_dessert_PER_10K_PER_10K,n_cafe_cuisine_bagel_PER_10K_PER_10K,n_cafe_cuisine_ice_cream_PER_10K_PER_10K,n_cafe_brand_Tim_Hortons_PER_10K_PER_10K,n_cafe_brand_Dutch_Bros._Coffee_PER_10K_PER_10K,amenity_arts_centre_PER_10K_PER_10K,amenity_bar_PER_10K_PER_10K,amenity_community_centre_PER_10K_PER_10K,amenity_concert_hall_PER_10K_PER_10K,amenity_music_venue_PER_10K_PER_10K,amenity_nightclub_PER_10K_PER_10K,amenity_parking_PER_10K_PER_10K,amenity_pub_PER_10K_PER_10K,amenity_school_PER_10K_PER_10K,amenity_theatre_PER_10K_PER_10K,leisure_park_PER_10K_PER_10K,leisure_stadium_PER_10K_PER_10K,tourism_artwork_PER_10K_PER_10K,tourism_attraction_PER_10K_PER_10K,tourism_gallery_PER_10K_PER_10K,tourism_museum_PER_10K_PER_10K,tourism_picnic_site_PER_10K_PER_10K,tourism_viewpoint_PER_10K_PER_10K,tourism_yes_PER_10K_PER_10K,arts_theatre_events_PER_10K_PER_10K,music_events_PER_10K_PER_10K,other_events_PER_10K_PER_10K,sports_events_PER_10K_PER_10K,arts_theatre_venues_PER_10K_PER_10K,music_venues_PER_10K_PER_10K,other_venues_PER_10K_PER_10K,sports_venues_PER_10K_PER_10K
"hendersonville,TN",60628,78067,304200.0,17008,10900,4746,1700,0.02803984957,0.2580655803,61589,86954,364700,17395,12014,4819,1432,0.02325090519,0.2733117927,62390,91503,396500,17713,12903,5051,1341,0.02149382914,0.287770476,0,16,1,0,0,0,0,1,0,0,9.93748998236897,0.6165684109241434,0.10276140182069055,0.10276140182069055,0.23121315409655374,0.05138070091034527,0.025690350455172636,0.07707105136551792,0.05138070091034527,0.025690350455172636,0.025690350455172636,0.025690350455172636,0.0,0.025690350455172636,0.025690350455172636,0.05138070091034527,0.0,0.05138070091034527,0.025690350455172636,0.07707105136551792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.0,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.025690350455172636,0.025690350455172636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.0,0.0,0.0,0.0,0.025690350455172636,0.6165684109241434,0.2055228036413811,0.1798324531862085,0.1284517522758632,0.05138070091034527,0.0,0.05138070091034527,0.025690350455172636,0.07707105136551792,0.0,0.025690350455172636,0.07707105136551792,0.0,0.0,0.2055228036413811,0.05138070091034527,0.05138070091034527,0.025690350455172636,0.05138070091034527,0.15414210273103585,0.05138070091034527,0.07707105136551792,0.0,0.05138070091034527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025690350455172636,0.0,0.0,0.0,0.0,0.0,0.05138070091034527,0.0,0.0,0.025690350455172636,1.1560657704827686,0.05138070091034527,0.0,0.0,0.0,0.07707105136551792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"herriman,UT",52860,109154,435900.0,12592,8333,2551,975,0.01844494892,0.2059023837,55301,115198,486200,13080,8961,2715,892,0.01612990723,0.2111354225,57336,118446,554900,13611,9494,3211,1211,0.02112111065,0.2215885308,0,8,59,0,0,0,0,0,0,1,2.092925910422771,0.18251411943829104,0.12167607962552736,0.09125705971914552,0.0,0.0,0.03041901990638184,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041901990638184,0.1520950995319092,0.03041901990638184,0.09125705971914552,0.06083803981276368,0.09125705971914552,0.0,0.0,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.09125705971914552,0.09125705971914552,0.06083803981276368,0.03041901990638184,0.0,0.09125705971914552,0.0,0.06083803981276368,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09125705971914552,11.863417763488917,0.09125705971914552,0.0,0.0,0.0,0.03041901990638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hesperia,CA",99287,58578,279600.0,17985,4466,1592,4141,0.04170737357,0.06101503722,99878,67698,337600,18205,4538,1858,4180,0.04185105829,0.06403812651,100141,68971,366800,19232,4999,2182,4163,0.04157138435,0.07170889046,0,8,11,0,0,0,0,0,0,1,2.496479963251815,0.13960603343495837,0.07977487624854764,0.03988743812427382,0.03988743812427382,0.009971859531068454,0.0,0.009971859531068454,0.0,0.009971859531068454,0.0,0.01994371906213691,0.0,0.03988743812427382,0.0,0.0,0.0,0.0,0.0,0.02991557859320536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01994371906213691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009971859531068454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009971859531068454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009971859531068454,0.0,0.0,0.0,0.0,0.009971859531068454,0.04985929765534227,0.03988743812427382,0.009971859531068454,0.009971859531068454,0.0,0.01994371906213691,0.009971859531068454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06980301671747918,0.009971859531068454,0.009971859531068454,0.06980301671747918,0.0,0.06980301671747918,0.0,0.06980301671747918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29915578593205366,0.0,0.0,0.0,0.0,0.009971859531068454,0.0,0.0,0.0,0.0,0.009971859531068454,0.0,0.0,0.0,0.009971859531068454,0.0,0.0
"hialeah,FL",224362,43181,280000.0,35759,22178,5548,4620,0.02059172231,0.1235770763,222996,49531,324300,36109,23273,6146,4275,0.01917074746,0.1319261332,221901,53079,359200,36400,24712,6194,4319,0.01946363468,0.1392783268,0,35,4,0,0,0,0,0,0,1,0.9013028332454562,0.028432137902570036,0.0,0.002030866993040717,0.004061733986081434,0.0,0.0,0.0,0.004061733986081434,0.0,0.0,0.002030866993040717,0.0,0.002030866993040717,0.002030866993040717,0.0,0.0,0.0,0.0,0.002030866993040717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002030866993040717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002030866993040717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185201958244301,0.010154334965203585,0.0,0.004061733986081434,0.0,0.002030866993040717,0.002030866993040717,0.0,0.0,0.0,0.0,0.002030866993040717,0.0,0.002030866993040717,0.012185201958244301,0.004061733986081434,0.004061733986081434,0.004061733986081434,0.002030866993040717,0.010154334965203585,0.002030866993040717,0.006092600979122151,0.0,0.002030866993040717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016246935944325736,0.0,0.0,0.0,0.0,0.02640127090952932,0.0,0.0,0.0,0.022339536923447884,0.4244512015455098,0.008123467972162868,0.0,0.0,0.030463004895610754,0.022339536923447884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hickory,NC",42831,53117,199100.0,9421,6784,2395,1569,0.03663234573,0.2143073942,43352,58251,233800,9475,6726,2336,1319,0.03042535523,0.2090330319,43747,63361,248300,9674,6624,2292,1023,0.02338446065,0.2038082611,0,7,58,0,0,0,0,0,0,1,10.972180949550827,1.2540495290592302,0.15675619113240377,0.2612603185540062,0.5747727008188137,0.2612603185540062,0.05225206371080125,0.1045041274216025,0.1045041274216025,0.0,0.0,0.05225206371080125,0.0,0.1045041274216025,0.05225206371080125,0.0,0.0,0.1045041274216025,0.15675619113240377,0.05225206371080125,0.05225206371080125,0.0,0.05225206371080125,0.0,0.0,0.0,0.0,0.0,0.0,0.05225206371080125,0.0,0.0,0.0,0.05225206371080125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225206371080125,0.0,0.0,0.05225206371080125,0.0,0.0,0.0,0.05225206371080125,0.0,0.05225206371080125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225206371080125,0.0,0.0,0.0,0.0,0.0,0.9927892105052237,0.41801650968641,0.05225206371080125,0.05225206371080125,0.05225206371080125,0.36576444597560875,0.1045041274216025,0.0,0.1045041274216025,0.0,0.1045041274216025,0.15675619113240377,0.0,0.0,0.36576444597560875,0.15675619113240377,0.1045041274216025,0.209008254843205,0.05225206371080125,0.31351238226480754,0.05225206371080125,0.2612603185540062,0.0,0.05225206371080125,0.0,0.0,0.05225206371080125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045041274216025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225206371080125,1.5675619113240375,0.209008254843205,0.0,0.0,0.05225206371080125,0.31351238226480754,0.0,0.0,0.0,0.0,0.6792768282404164,0.0,0.0,0.0,0.05225206371080125,0.0,0.0
"high point,NC",113148,54331,167900.0,24915,16961,5852,3741,0.03306289108,0.2016208859,114120,58582,196500,25604,16573,6640,3511,0.0307658605,0.2034086926,115263,61228,212400,26177,16473,6871,3196,0.02772789186,0.2025281313,0,12,205,0,0,0,0,0,0,1,9.977182617145138,0.2333360576371838,0.045161817607196855,0.12043151361919162,0.03763484800599739,0.030107878404797905,0.03763484800599739,0.030107878404797905,0.022580908803598428,0.06021575680959581,0.015053939202398952,0.022580908803598428,0.015053939202398952,0.007526969601199476,0.022580908803598428,0.007526969601199476,0.022580908803598428,0.030107878404797905,0.015053939202398952,0.03763484800599739,0.0,0.0,0.015053939202398952,0.007526969601199476,0.0,0.0,0.0,0.0,0.0,0.007526969601199476,0.0,0.0,0.007526969601199476,0.007526969601199476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526969601199476,0.0,0.0,0.015053939202398952,0.0,0.0,0.0,0.007526969601199476,0.0,0.0,0.015053939202398952,0.0,0.007526969601199476,0.0,0.0,0.0,0.0,0.0,0.007526969601199476,0.0,0.0,0.007526969601199476,0.0,0.0,0.0,0.0,0.0,0.28602484484558016,0.052688787208396336,0.06021575680959581,0.0978506048155932,0.007526969601199476,0.06021575680959581,0.015053939202398952,0.0,0.0,0.0,0.015053939202398952,0.030107878404797905,0.0,0.0,0.11290454401799215,0.022580908803598428,0.022580908803598428,0.03763484800599739,0.007526969601199476,0.10537757441679267,0.007526969601199476,0.06021575680959581,0.022580908803598428,0.007526969601199476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015053939202398952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015053939202398952,0.31613272325037806,0.052688787208396336,0.0,0.0,0.0,0.015053939202398952,0.0,0.0,0.0,0.0,0.0,0.0,0.12043151361919162,0.0,0.0,0.0,0.015053939202398952
"highland,CA",56733,69225,356700.0,11087,4027,2521,1648,0.02904834929,0.1154178344,56789,72222,418400,10923,4142,2390,1618,0.0284914332,0.1150222754,56690,77979,455200,10808,4729,2411,1481,0.02612453696,0.125948139,0,6,6,0,0,0,0,0,0,1,58.034926794849184,1.4624631906571879,0.12446495239635642,0.6845572381799603,0.09334871429726732,0.031116238099089106,0.18669742859453464,0.0,0.28004614289180196,0.43562733338724746,0.0,0.24892990479271285,0.031116238099089106,0.031116238099089106,0.3733948571890693,0.031116238099089106,0.8401384286754059,0.06223247619817821,0.031116238099089106,0.031116238099089106,0.0,0.0,0.06223247619817821,0.031116238099089106,0.031116238099089106,0.06223247619817821,0.031116238099089106,0.06223247619817821,0.0,0.0,0.031116238099089106,0.0,0.0,0.9334871429726732,0.0,0.0,0.031116238099089106,0.12446495239635642,0.06223247619817821,0.0,0.0,0.0,0.0,0.031116238099089106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031116238099089106,0.0,0.0,0.24892990479271285,0.031116238099089106,0.031116238099089106,0.031116238099089106,0.0,0.031116238099089106,0.0,0.0,0.0,0.031116238099089106,0.0,0.031116238099089106,10.672869667987563,0.4045110952881584,1.4313469525580989,0.7467897143781386,0.31116238099089105,1.5869281430535445,0.31116238099089105,0.5289760476845148,5.103063048250613,0.09334871429726732,0.21781366669362373,0.12446495239635642,0.15558119049544553,0.0,10.579520953690295,0.9334871429726732,0.15558119049544553,0.09334871429726732,0.031116238099089106,10.42393976319485,0.12446495239635642,1.8669742859453464,0.0,0.06223247619817821,0.4045110952881584,0.21781366669362373,0.031116238099089106,0.09334871429726732,0.031116238099089106,0.12446495239635642,0.0,0.0,0.34227861908998014,0.0,0.0,0.031116238099089106,0.0,0.0,0.0,0.0,0.031116238099089106,0.0,0.0,0.0,0.31116238099089105,3.2049725242061777,0.06223247619817821,0.0,0.0,0.0,0.24892990479271285,0.0,0.0,0.0,0.21781366669362373,0.4667435714863366,0.0,0.0,0.06223247619817821,0.09334871429726732,0.0,0.0
"hillsboro,OR",105909,91540,386700.0,20229,17962,8755,2969,0.02803350046,0.2522637358,106612,98891,452300,20532,17208,8783,2778,0.02605710427,0.2437905677,107050,103207,483400,20889,17837,9233,2882,0.02692199907,0.2528724895,0,7,137,0,0,0,0,0,0,1,15.226529659037833,0.3054180507740057,0.17452460044228896,0.1657983704201745,0.11344099028748783,0.05235738013268669,0.034904920088457796,0.06980984017691559,0.026178690066343345,0.07853607019903003,0.026178690066343345,0.04363115011057224,0.008726230022114449,0.026178690066343345,0.008726230022114449,0.017452460044228898,0.05235738013268669,0.017452460044228898,0.017452460044228898,0.017452460044228898,0.06108361015480114,0.008726230022114449,0.008726230022114449,0.0,0.008726230022114449,0.008726230022114449,0.0,0.0,0.0,0.026178690066343345,0.0,0.017452460044228898,0.008726230022114449,0.0,0.0,0.008726230022114449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008726230022114449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008726230022114449,0.0,0.008726230022114449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008726230022114449,0.0,0.008726230022114449,0.0,0.0,0.0,1.125683672852764,0.08726230022114448,0.1483459103759456,0.20942952053074676,0.08726230022114448,0.36650166092880687,0.04363115011057224,0.06980984017691559,0.13089345033171673,0.008726230022114449,0.008726230022114449,0.05235738013268669,0.0,0.0,0.4188590410614935,0.04363115011057224,0.06980984017691559,0.12216722030960228,0.0,0.41013281103937904,0.0,0.2966918207518912,0.04363115011057224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008726230022114449,0.0,0.0,0.0,0.034904920088457796,0.026178690066343345,0.0,0.0,0.0,0.0,0.008726230022114449,0.0,0.0,0.0,0.06980984017691559,1.8499607646882632,0.04363115011057224,0.0,0.0,0.008726230022114449,0.017452460044228898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hillsborough,NJ",22273,129883,361200.0,7174,5726,2633,500,0.02244870471,0.3752974453,21865,137748,395400,7225,5530,2823,516,0.02359935971,0.3820260691,22302,142275,411400,7375,5387,3032,587,0.02632050937,0.3774997758,0,5,1,0,0,0,0,1,0,0,9.416195856873824,2.211592264319921,0.8042153688436078,0.4021076844218039,0.6031615266327058,0.0,0.0,0.0,0.4021076844218039,0.0,0.0,0.6031615266327058,0.0,0.20105384221090195,0.0,0.0,0.0,0.0,0.20105384221090195,0.0,0.0,0.0,0.20105384221090195,0.0,0.0,0.0,0.0,0.0,0.20105384221090195,0.0,0.0,0.0,0.0,0.20105384221090195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211592264319921,1.0052692110545096,0.6031615266327058,0.20105384221090195,0.0,0.6031615266327058,0.0,0.6031615266327058,0.20105384221090195,0.0,0.0,0.0,0.0,0.0,0.6031615266327058,0.4021076844218039,0.20105384221090195,0.0,0.20105384221090195,0.4021076844218039,0.20105384221090195,0.4021076844218039,0.0,0.20105384221090195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021076844218039,17.290630430137565,0.0,0.0,0.20105384221090195,0.4021076844218039,0.20105384221090195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hoboken,NJ",59369,160890,777600.0,9802,21869,9794,1466,0.02469302161,0.5333254729,58754,168137,859300,9589,21549,9997,1404,0.02389624536,0.5369166355,58340,176943,872100,9421,21958,10647,1409,0.02415152554,0.5588789853,1,4,3,0,1,0,0,0,0,0,18.683579019540627,0.9401932496710206,0.08814311715665818,0.5582397419921685,0.17628623431331636,0.17628623431331636,0.029381039052219393,0.20566727336553575,0.2644293514699746,0.23504831241775515,0.0,0.058762078104438786,0.029381039052219393,0.058762078104438786,0.029381039052219393,0.029381039052219393,0.08814311715665818,0.0,0.029381039052219393,0.08814311715665818,0.08814311715665818,0.029381039052219393,0.0,0.029381039052219393,0.11752415620887757,0.0,0.0,0.029381039052219393,0.0,0.0,0.0,0.0,0.029381039052219393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029381039052219393,0.0,0.029381039052219393,0.0,0.0,0.0,0.029381039052219393,0.029381039052219393,0.0,0.0,0.029381039052219393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029381039052219393,0.0,0.0,1.7922433821853831,0.2644293514699746,0.5876207810443879,0.6757638982010461,0.029381039052219393,0.11752415620887757,0.0,0.029381039052219393,0.2644293514699746,0.029381039052219393,0.029381039052219393,0.029381039052219393,0.0,0.0,1.0577174058798984,0.2644293514699746,0.14690519526109697,0.08814311715665818,0.11752415620887757,0.9401932496710206,0.11752415620887757,0.4700966248355103,0.08814311715665818,0.11752415620887757,0.029381039052219393,0.0,0.0,0.058762078104438786,0.0,0.029381039052219393,0.0,0.0,0.0,0.0,0.0,3.0850091004830364,0.3231914295744133,0.0,0.029381039052219393,0.17628623431331636,1.9097675383942605,0.0,0.11752415620887757,0.0,6.581352747697144,24.445024491446535,0.2644293514699746,0.0,0.14690519526109697,8.579263403248063,3.3788194910052303,0.0,0.0,0.029381039052219393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hollywood,FL",152597,56912,296000.0,33300,19285,8124,5605,0.0367307352,0.1796168994,152764,61958,345300,34064,20818,8515,5232,0.03424890681,0.1920151345,152935,65359,374200,35244,21942,8571,5406,0.03534835061,0.1995161343,0,30,4,0,0,1,0,0,0,0,3.40013731323765,0.14964226376127335,0.008550986500644191,0.008550986500644191,0.029928452752254666,0.0,0.0,0.0,0.017101973001288382,0.0042754932503220955,0.0,0.0042754932503220955,0.0042754932503220955,0.0,0.012826479750966286,0.0042754932503220955,0.0,0.008550986500644191,0.0,0.012826479750966286,0.0,0.0,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0042754932503220955,0.0042754932503220955,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0042754932503220955,0.0,0.0042754932503220955,0.0,0.0,0.0042754932503220955,0.0,0.0042754932503220955,0.0,0.008550986500644191,0.0,0.0,0.0042754932503220955,0.0042754932503220955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0,0.05558141225418724,0.021377466251610477,0.008550986500644191,0.017101973001288382,0.012826479750966286,0.008550986500644191,0.008550986500644191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05558141225418724,0.008550986500644191,0.008550986500644191,0.012826479750966286,0.012826479750966286,0.04275493250322095,0.012826479750966286,0.029928452752254666,0.0,0.012826479750966286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042754932503220955,0.0,0.0,0.0,0.0,0.008550986500644191,0.0,0.0,0.0,0.017101973001288382,0.6840789200515353,0.0042754932503220955,0.0,0.0,0.0042754932503220955,0.012826479750966286,0.0,0.0,0.0,0.02565295950193257,0.11971381100901866,0.0,0.008550986500644191,0.0042754932503220955,0.0042754932503220955,0.0,0.0042754932503220955
